Timestamp,Alert Type,Details
2025-03-29 12:10:06.642077,Exfliteration,"Potential Data Exfiltration: 20.205.243.166 -> 11.12.7.144, Size: 1352 bytes"
2025-03-29 12:10:07.167490,Exfliteration,"Potential Data Exfiltration: 140.82.112.25 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:07.173491,Exfliteration,"Potential Data Exfiltration: 140.82.112.25 -> 11.12.7.144, Size: 1490 bytes"
2025-03-29 12:10:07.177594,Exfliteration,"Potential Data Exfiltration: 11.12.7.144 -> 140.82.112.25, Size: 1223 bytes"
2025-03-29 12:10:13.592074,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.595075,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.600028,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.603062,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1174 bytes"
2025-03-29 12:10:13.607061,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1174 bytes"
2025-03-29 12:10:13.625059,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.629061,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.633063,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.637064,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.641083,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.651060,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.655801,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.660805,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.665135,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.669919,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.677918,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.683594,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.688590,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.692589,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.696589,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.699590,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.703763,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.706764,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.710760,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.713764,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.718765,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.723750,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.728475,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.731347,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.735430,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.738437,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.740436,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.743437,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.746445,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.751274,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.755644,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.757791,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.761933,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.765933,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.769934,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1359 bytes"
2025-03-29 12:10:13.774804,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1345 bytes"
2025-03-29 12:10:13.777955,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.781960,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.785955,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.790958,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.805568,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.808567,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1102 bytes"
2025-03-29 12:10:13.811571,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.815568,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.819567,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.822564,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.825564,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.829566,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.899138,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.903135,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.906139,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.909137,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.914152,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.919140,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.922139,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.924144,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.927144,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1037 bytes"
2025-03-29 12:10:13.929141,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.933137,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.936142,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.940140,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.943140,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.947139,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.950146,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.954135,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:13.957134,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1016 bytes"
2025-03-29 12:10:14.236583,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.239960,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.244093,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.247090,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.253064,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.256069,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.259069,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.262074,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.265366,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.268362,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.271365,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.273366,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.276366,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.279383,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.282364,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.285365,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.288366,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.291366,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.294367,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.297364,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.300365,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.304363,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.306364,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:14.309363,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:14.311363,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.314362,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.319590,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:14.323594,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:14.326591,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:14.329590,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:14.332591,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1514 bytes"
2025-03-29 12:10:14.337593,Exfliteration,"Potential Data Exfiltration: 76.223.83.62 -> 11.12.7.144, Size: 1100 bytes"
2025-03-29 12:10:14.341590,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.345456,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.348055,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.352155,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.356156,Exfliteration,"Potential Data Exfiltration: 11.12.7.144 -> 142.251.42.46, Size: 1043 bytes"
2025-03-29 12:10:14.359317,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.361320,Exfliteration,"Potential Data Exfiltration: 11.12.7.144 -> 142.250.70.100, Size: 1041 bytes"
2025-03-29 12:10:14.365325,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.369317,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.372314,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.374311,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.377311,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.380313,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.383317,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.387397,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.389538,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.391540,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.393533,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.395533,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.396529,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.398538,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.401918,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.404923,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.406926,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.409924,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.412963,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.420790,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.424786,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.427969,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.430965,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.434966,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.438968,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.440966,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.453151,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.459150,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.465823,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.470833,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.474836,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.478502,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.481731,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.486720,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.489764,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.493744,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.496978,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.501528,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.505303,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.508418,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.511092,Exfliteration,"Potential Data Exfiltration: 11.12.7.144 -> 142.250.70.100, Size: 1466 bytes"
2025-03-29 12:10:14.513098,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.516623,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.519736,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.519736,Exfliteration,"Potential Data Exfiltration: 11.12.7.144 -> 142.251.42.46, Size: 1346 bytes"
2025-03-29 12:10:14.526257,Exfliteration,"Potential Data Exfiltration: 142.250.70.100 -> 11.12.7.144, Size: 1010 bytes"
2025-03-29 12:10:14.528255,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.529250,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.533813,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.535631,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.536660,Exfliteration,"Potential Data Exfiltration: 142.251.42.46 -> 11.12.7.144, Size: 1012 bytes"
2025-03-29 12:10:14.537638,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.540855,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.542368,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.544377,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.545380,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.547905,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.550904,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.552901,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.554936,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.556911,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.557932,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.559910,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.561906,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.563533,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.566928,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.570534,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.573313,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.575323,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.576838,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.578859,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.580847,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.585877,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.588675,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.589690,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.591671,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.593905,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.595820,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.596908,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.600018,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.603221,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.604227,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.605227,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.606770,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.607781,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.607781,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.607781,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.607781,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.614776,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.618655,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
2025-03-29 12:10:14.619940,Exfliteration,"Potential Data Exfiltration: 13.33.183.39 -> 11.12.7.144, Size: 1494 bytes"
